timestamp;channel1;channel2;channel3;channel4;channel5;channel6;period1;
151820;66.7;37.8;39.5;62.4;52.0;-10.0;6994;
151840;66.8;36.9;39.4;63.4;52.2;-10.0;7000;
151860;66.8;37.4;39.4;63.6;51.9;-10.0;7008;
151880;66.6;37.0;39.0;63.6;52.1;-10.0;7004;
151900;66.1;37.3;39.2;63.6;51.2;-10.0;7004;
151920;66.0;37.3;39.1;64.8;51.9;-10.0;7005;
151940;66.0;37.3;39.1;65.0;52.0;-10.0;7006;
151960;65.1;37.8;38.6;64.7;52.2;-10.0;6995;
151980;64.3;38.7;39.5;64.1;52.4;-10.0;7003;
152000;61.2;40.5;39.4;62.5;52.2;-10.0;6995;
152020;59.9;42.0;39.0;60.6;52.1;-10.0;7000;
152040;58.1;43.1;39.1;59.4;52.3;-10.0;7003;
152060;58.2;43.1;39.2;56.9;51.8;-10.0;7006;
152080;57.9;42.9;38.9;54.6;52.0;-10.0;7004;
152100;57.5;43.0;39.6;55.5;52.2;-10.0;7000;
152120;57.5;43.0;38.7;55.0;52.1;-10.0;7000;
152140;58.2;43.3;39.3;53.9;52.1;-10.0;6998;
152160;58.4;43.9;38.9;54.1;52.1;-10.0;7004;
152180;58.2;43.1;39.2;54.5;52.4;-10.0;7001;
152200;58.2;43.1;39.2;53.8;52.0;-10.0;7000;
152220;57.1;42.2;39.2;53.8;52.0;-10.0;7001;
152240;57.5;42.1;39.6;53.1;52.1;-10.0;6994;
152260;58.4;42.2;39.5;53.0;52.1;-10.0;7000;
152280;58.2;42.2;39.3;53.2;52.2;-10.0;7007;
152300;57.6;41.0;39.0;53.0;52.1;-10.0;6997;
152320;57.5;40.5;40.5;53.1;52.1;-10.0;7001;
152340;57.7;41.0;38.9;52.9;51.1;-10.0;7000;
152360;57.9;41.2;39.2;52.9;52.0;-10.0;7006;
152380;57.5;41.3;38.6;52.9;52.0;-10.0;7002;
152400;58.4;41.3;39.6;53.6;52.4;-10.0;7002;
152420;58.2;40.5;38.7;53.1;51.9;-10.0;7000;
152440;57.6;41.5;39.8;53.5;51.8;-10.0;6998;
152460;58.2;40.3;39.3;53.5;51.8;-10.0;7004;
152480;57.5;40.5;38.6;53.6;51.8;-10.0;7004;
152500;58.4;41.3;39.5;53.8;52.0;-10.0;7009;
152640;57.6;42.0;40.0;54.4;51.8;-10.0;6994;
152660;57.5;40.5;38.6;54.2;51.4;-10.0;7004;
152680;58.4;41.3;39.5;54.2;51.2;-10.0;7005;
152700;58.4;41.7;39.6;54.5;52.4;-10.0;7000;
152720;57.2;41.3;40.3;54.0;51.9;-10.0;6997;
152740;57.3;41.5;40.4;54.0;50.8;-10.0;7001;
152760;58.0;41.3;39.2;54.4;51.8;-10.0;6999;
152780;57.9;41.2;39.2;54.4;51.8;-10.0;6997;
152800;57.5;41.3;38.7;54.0;51.1;-10.0;7002;
152820;58.4;42.2;39.6;54.0;51.1;-10.0;7001;
152840;58.7;41.8;39.7;55.0;52.2;-10.0;7001;
152860;57.7;41.0;39.0;53.1;51.1;-10.0;7003;
152880;57.9;41.2;39.2;54.0;51.9;-10.0;7002;
152900;57.7;41.0;38.9;52.9;51.9;-10.0;7000;
152920;57.8;41.2;39.0;52.0;52.0;-10.0;7002;
152940;57.5;40.4;39.6;50.6;52.5;-10.0;7002;
152960;57.5;41.4;39.5;49.8;52.7;-10.0;7002;
152980;58.4;41.7;39.8;50.0;51.9;-10.0;7004;
153000;57.7;41.0;38.9;49.1;51.8;-10.0;6997;
153020;57.7;41.0;39.0;47.4;51.2;-10.0;7001;
153040;57.7;41.0;38.9;48.3;51.6;-10.0;6999;
153060;57.7;41.0;38.9;47.5;51.8;-10.0;6994;
153080;57.4;41.4;39.6;47.2;52.0;-10.0;7000;
153100;57.5;41.3;38.7;46.2;52.2;-10.0;6998;
153120;57.4;40.8;38.8;46.2;51.9;-10.0;6993;
153140;57.7;41.0;39.0;46.3;51.2;-10.0;7000;
153160;57.7;41.0;38.9;45.2;51.8;-10.0;7000;
153180;56.8;41.0;38.9;45.8;51.7;-10.0;7001;
153200;57.8;41.2;39.0;45.6;51.5;-10.0;7009;
153220;56.7;41.3;39.6;45.3;52.0;-10.0;6998;
153240;55.9;42.2;38.6;45.8;52.7;-10.0;7004;
153260;56.8;42.0;38.9;46.2;52.0;-10.0;7008;
153280;56.8;42.0;39.0;46.3;51.3;-10.0;7005;
153300;57.3;42.1;39.1;47.4;52.3;-10.0;6994;
153320;57.3;42.1;39.1;48.4;51.9;-10.0;7001;
153340;57.0;42.0;39.0;48.5;51.8;-10.0;7000;
153360;57.5;43.0;38.7;48.5;51.3;-10.0;7001;
153380;57.5;43.1;39.6;48.8;52.6;-10.0;6999;
153400;57.8;42.8;38.9;49.3;52.0;-10.0;7001;
153420;57.3;43.2;39.2;50.0;51.8;-10.0;7005;
153440;57.8;43.3;38.8;51.8;51.8;-10.0;6999;
153460;57.5;43.1;38.6;51.9;51.8;-10.0;7001;
153480;57.5;44.0;39.6;52.0;52.0;-10.0;7000;
153500;57.6;43.1;38.6;52.4;51.4;-10.0;6995;
153660;57.6;43.0;39.6;54.3;51.3;-10.0;7008;
153680;57.9;43.1;39.1;53.8;52.9;-10.0;7007;
153700;57.3;42.3;38.3;54.1;52.2;-10.0;6996;
153720;57.1;43.2;39.3;54.2;51.1;-10.0;6999;
153740;56.8;44.0;40.0;54.4;51.8;-10.0;6995;
153760;57.0;43.0;40.2;54.4;51.8;-10.0;6995;
153780;58.4;43.1;39.5;54.4;51.7;-10.0;7008;
153800;58.5;43.1;39.5;54.9;51.9;-10.0;7006;
153820;58.1;43.2;39.3;54.0;52.1;-10.0;7010;
153840;58.1;43.1;39.1;53.5;52.3;-10.0;7000;
153860;57.3;43.2;39.2;53.0;50.8;-10.0;7005;
153880;57.3;43.1;39.2;52.0;52.0;-10.0;7003;
153900;57.3;43.2;39.3;52.0;52.0;-10.0;6996;
153920;57.6;43.1;39.5;51.5;51.5;-10.0;6999;
153940;57.6;43.0;38.6;50.7;52.7;-10.0;6999;
153960;57.5;43.4;38.5;51.3;52.3;-10.0;7005;
153980;58.0;42.9;39.0;51.2;52.1;-10.0;7002;
154000;57.9;42.9;38.9;50.6;52.6;-10.0;7003;
154020;58.0;42.9;39.0;52.0;52.0;-10.0;7006;
154040;57.2;43.1;39.1;52.7;51.8;-10.0;6998;
154060;57.5;43.1;38.6;53.2;51.1;-10.0;7000;
154080;57.4;44.0;39.6;53.5;52.3;-10.0;6994;
154100;57.4;43.1;39.3;54.1;52.2;-10.0;6999;
154120;58.4;43.2;39.2;54.5;52.4;-10.0;7002;
154140;57.9;42.9;39.0;54.2;52.2;-10.0;7001;
154160;57.9;42.9;38.9;54.6;51.9;-10.0;6998;
154180;57.0;42.9;39.0;54.6;51.9;-10.0;6994;
154200;57.5;43.9;39.6;54.8;51.8;-10.0;6993;
154220;57.6;43.1;39.5;54.0;51.9;-10.0;7001;
154240;58.3;43.4;39.5;54.1;52.1;-10.0;6999;
154260;58.1;43.1;39.1;54.5;52.3;-10.0;7005;
154280;58.1;43.1;39.1;55.2;52.1;-10.0;7005;
154300;57.2;43.1;39.1;54.6;52.0;-10.0;7000;
154320;57.9;42.9;38.9;54.6;51.8;-10.0;7003;
154340;58.4;43.0;39.6;54.4;52.5;-10.0;7002;
154360;57.5;43.1;39.6;54.2;51.2;-10.0;6999;
154380;57.6;43.5;38.5;54.5;52.4;-10.0;7002;
154400;57.9;42.9;38.9;54.5;52.3;-10.0;7005;
154420;57.9;42.9;38.9;54.8;52.2;-10.0;6996;
154440;57.5;43.1;39.5;54.4;51.8;-10.0;7001;
154460;57.6;43.1;38.6;54.5;51.8;-10.0;6999;
154480;57.6;43.1;39.5;54.3;52.2;-10.0;7007;
154500;57.5;44.0;39.6;54.5;51.9;-10.0;7000;
154660;57.6;42.8;39.7;54.5;52.5;-10.0;6996;
154680;57.1;43.0;39.0;54.2;51.2;-10.0;7002;
154700;57.2;44.2;40.2;54.0;52.0;-10.0;7001;
154720;57.0;42.9;38.9;54.6;52.0;-10.0;6998;
154740;57.9;42.9;38.9;54.7;51.8;-10.0;6999;
154760;57.5;43.0;39.6;55.3;52.5;-10.0;7000;
154780;57.5;44.0;39.6;54.0;51.1;-10.0;6993;
154800;57.7;43.7;39.9;54.9;51.9;-10.0;6992;
154820;57.9;42.9;38.9;54.5;52.3;-10.0;7004;
154840;57.3;43.2;39.1;53.8;51.7;-10.0;7002;
154860;57.1;44.1;40.1;54.4;51.8;-10.0;6993;
154880;57.2;43.1;39.1;55.0;52.0;-10.0;7003;
154900;57.5;43.0;38.7;54.3;52.1;-10.0;6997;
154920;57.6;43.1;38.6;54.1;52.2;-10.0;6999;
154940;57.6;43.7;39.9;54.9;51.9;-10.0;6999;
154960;57.0;44.0;39.2;54.1;52.2;-10.0;6991;
154980;57.3;43.2;39.2;53.8;51.6;-10.0;6998;
155000;57.2;43.1;39.1;54.4;52.7;-10.0;6994;
155020;57.1;44.1;40.1;55.0;52.1;-10.0;6996;
155040;57.6;43.1;38.6;54.4;51.5;-10.0;6998;
155060;57.5;44.0;39.6;54.1;52.1;-10.0;6998;
155080;57.8;42.9;39.0;53.9;52.1;-10.0;6997;
155100;57.2;43.1;39.1;54.2;51.2;-10.0;6995;
155120;58.4;43.2;39.1;54.8;52.0;-10.0;7007;
155140;57.4;43.2;39.3;54.6;52.0;-10.0;6994;
155160;57.1;42.4;40.5;54.9;51.8;-10.0;6997;
155180;57.6;43.1;39.5;54.4;51.5;-10.0;7004;
155200;57.5;43.1;38.6;55.0;52.1;-10.0;7005;
155220;57.9;43.0;39.0;55.0;52.2;-10.0;7005;
155240;58.0;42.9;39.0;55.0;52.2;-10.0;6997;
155260;56.8;43.9;40.0;53.9;51.1;-10.0;7000;
155280;57.9;42.9;38.9;54.4;51.8;-10.0;7006;
155300;57.1;44.1;40.1;54.0;52.0;-10.0;6996;
155320;57.5;43.1;39.5;54.4;51.5;-10.0;7003;
155340;57.5;43.1;38.6;54.1;52.1;-10.0;6998;
155360;58.0;44.0;39.0;54.5;52.4;-10.0;7003;
155380;57.2;43.1;39.1;54.2;51.2;-10.0;7003;
155400;57.1;44.1;40.1;54.1;51.2;-10.0;7000;
155420;57.1;42.4;40.4;53.7;52.0;-10.0;6997;
155440;57.6;43.0;39.6;53.8;51.2;-10.0;7001;
155460;58.5;43.1;39.5;55.2;52.2;-10.0;7005;
155480;57.6;43.1;39.5;54.9;51.4;-10.0;7000;
155500;57.3;43.6;39.5;54.6;52.0;-10.0;7000;
155720;57.5;42.7;38.7;53.8;52.2;-10.0;7003;
155740;57.6;43.1;39.5;54.3;52.4;-10.0;7007;
155760;57.5;43.1;38.6;55.0;52.1;-10.0;7003;
155780;57.9;42.9;39.0;54.5;52.4;-10.0;7001;
155800;58.1;43.1;39.1;54.5;52.3;-10.0;7006;
155820;58.4;43.2;39.2;54.9;52.1;-10.0;7004;
155840;57.2;43.1;39.1;54.6;52.0;-10.0;6996;
155860;57.9;42.9;38.9;54.1;52.1;-10.0;7003;
155880;57.6;43.0;39.6;54.7;52.0;-10.0;7001;
155900;57.5;43.0;39.6;54.9;51.9;-10.0;7000;
155920;57.3;43.4;39.4;55.6;52.4;-10.0;6996;
155940;58.4;43.2;39.2;54.5;52.4;-10.0;7008;
155960;57.4;43.2;39.3;55.1;52.1;-10.0;6994;
155980;58.4;43.2;39.1;55.2;51.8;-10.0;7002;
156000;58.4;43.2;39.2;54.3;51.5;-10.0;7007;
156020;57.6;43.1;39.5;54.2;51.4;-10.0;6996;
156040;57.6;43.1;39.5;54.0;51.9;-10.0;7004;
156060;58.3;43.4;39.4;54.0;51.1;-10.0;7006;
156080;58.1;43.1;39.1;54.5;52.3;-10.0;7004;
156100;58.1;43.1;39.1;55.1;52.2;-10.0;7005;
156120;58.3;44.0;39.0;54.4;51.8;-10.0;7006;
156140;57.3;44.2;40.3;54.3;52.5;-10.0;6999;
156160;57.6;43.1;39.5;54.3;52.3;-10.0;7001;
156180;57.6;43.0;38.7;53.8;52.7;-10.0;6995;
156200;58.3;43.4;39.2;55.0;52.2;-10.0;7008;
156220;58.1;43.1;39.1;54.5;52.3;-10.0;7003;
156240;57.3;43.2;39.1;54.3;51.3;-10.0;7002;
156260;57.2;43.1;39.1;54.4;51.8;-10.0;7002;
156280;57.9;42.9;38.9;54.8;52.7;-10.0;6999;
156300;57.5;43.0;38.7;54.2;51.3;-10.0;6997;
156320;57.6;43.0;38.7;55.0;52.2;-10.0;6997;
156340;57.5;43.5;39.5;54.9;51.9;-10.0;7005;
156360;58.4;43.9;38.9;54.1;52.1;-10.0;7001;
156380;57.3;43.2;39.2;53.9;52.0;-10.0;6995;
156400;57.0;43.1;40.2;54.4;51.8;-10.0;6994;
156420;57.2;43.1;39.1;54.5;51.6;-10.0;7005;
156440;57.6;43.1;39.5;54.5;51.5;-10.0;7003;
156460;57.6;43.0;38.7;54.9;52.2;-10.0;6998;
156480;58.1;43.3;39.2;54.5;52.0;-10.0;7001;
156500;57.8;43.3;38.8;54.6;52.0;-10.0;7001;
156640;57.4;42.6;38.5;54.6;51.5;-10.0;7003;
156660;57.9;42.9;38.9;54.3;52.3;-10.0;6998;
156680;58.0;42.9;39.0;54.6;51.9;-10.0;7000;
156700;58.0;42.9;39.0;54.5;51.4;-10.0;7000;
156720;57.6;43.1;38.6;54.3;52.4;-10.0;7001;
156740;57.5;43.1;39.5;53.7;52.8;-10.0;6998;
156760;58.2;43.7;38.8;55.0;52.1;-10.0;7004;
156780;57.3;43.1;39.2;54.2;51.2;-10.0;6997;
156800;57.3;43.2;39.2;55.1;52.2;-10.0;7001;
156820;57.9;42.9;38.9;54.5;52.0;-10.0;7000;
156840;57.7;43.8;38.9;54.8;51.9;-10.0;7006;
156860;57.5;44.0;39.6;55.1;52.2;-10.0;6995;
156880;57.6;43.0;39.6;54.0;52.1;-10.0;7000;
156900;57.6;42.6;38.7;55.6;52.4;-10.0;7000;
156920;57.9;42.9;38.9;54.2;51.2;-10.0;7006;
156940;57.8;43.2;40.2;54.0;51.0;-10.0;7009;
156960;57.3;43.2;39.1;53.7;52.0;-10.0;6995;
156980;58.4;43.2;39.1;54.8;51.9;-10.0;7002;
157000;57.5;43.1;39.5;54.3;52.3;-10.0;7002;
157020;58.4;43.1;39.5;55.0;52.2;-10.0;7002;
157040;57.7;43.8;39.8;54.1;51.2;-10.0;7002;
157060;57.9;42.9;38.9;55.0;52.2;-10.0;7003;
157080;57.9;42.9;38.9;55.0;52.1;-10.0;6999;
157100;57.2;43.2;40.2;54.4;52.7;-10.0;6994;
157120;57.2;43.3;40.3;54.6;51.8;-10.0;6993;
157140;57.5;43.0;39.6;54.4;52.4;-10.0;6999;
157160;57.6;43.0;38.7;54.0;51.9;-10.0;6999;
157180;58.0;43.0;39.0;55.0;52.2;-10.0;7003;
157200;58.1;43.1;39.1;54.5;52.3;-10.0;7004;
157220;57.1;43.1;40.2;54.1;51.9;-10.0;6993;
157240;58.0;42.9;39.0;54.5;51.0;-10.0;7005;
157260;58.0;42.9;39.0;54.9;52.0;-10.0;7004;
157280;57.6;43.1;39.6;54.5;51.7;-10.0;6999;
157300;57.5;43.0;38.6;54.0;51.9;-10.0;7005;
157320;57.7;43.0;39.9;54.1;52.1;-10.0;7009;
157340;57.3;43.3;40.4;55.0;52.2;-10.0;7002;
157360;58.4;43.2;39.2;54.3;52.3;-10.0;7007;
157380;57.9;42.9;38.9;55.2;51.8;-10.0;7006;
157400;58.4;43.2;39.1;54.9;52.1;-10.0;7004;
157420;58.4;43.1;39.5;54.6;51.7;-10.0;7001;
157440;57.6;43.1;39.5;54.5;51.9;-10.0;7000;
157460;58.1;43.6;39.6;55.1;52.4;-10.0;6999;
157480;58.6;43.2;39.6;54.4;51.8;-10.0;6999;
157500;60.0;41.3;38.6;54.6;51.9;-10.0;6999;
157660;62.1;35.5;39.5;54.5;52.0;-10.0;6991;
157680;63.4;35.9;38.7;55.0;51.2;-10.0;7005;
157700;63.3;36.0;38.5;54.5;52.5;-10.0;7000;
157720;64.2;35.1;39.4;55.9;52.2;-10.0;7001;
157740;64.0;35.2;39.4;56.5;52.4;-10.0;6999;
157760;64.0;34.9;38.9;57.8;52.2;-10.0;7001;
157780;64.0;35.1;39.2;57.5;51.9;-10.0;6992;
157800;64.3;35.1;39.1;58.9;52.0;-10.0;6997;
157820;62.5;36.8;40.0;59.2;52.4;-10.0;6995;
157840;64.2;36.8;39.5;59.3;51.8;-10.0;7000;
157860;63.4;36.9;38.5;59.7;52.1;-10.0;7005;
157880;62.8;38.2;39.2;59.8;51.9;-10.0;7004;
157900;62.7;37.8;38.9;59.7;52.2;-10.0;7003;
157920;61.9;38.2;40.1;59.6;51.9;-10.0;7000;
157940;61.8;38.0;39.1;59.7;51.9;-10.0;6995;
157960;60.8;38.1;39.1;60.6;52.0;-10.0;6997;
157980;60.8;38.7;38.6;60.7;51.1;-10.0;7001;
158000;60.9;38.7;38.6;60.6;52.2;-10.0;7004;
158020;60.8;39.3;39.4;61.3;52.4;-10.0;7001;
158040;60.5;40.2;40.1;61.7;51.9;-10.0;6995;
158060;60.7;40.2;39.1;61.3;51.9;-10.0;7004;
158080;61.3;40.1;39.0;61.4;51.9;-10.0;7005;
158100;61.8;40.0;38.9;61.6;51.3;-10.0;7004;
158120;60.9;40.4;38.6;61.6;51.3;-10.0;7000;
158140;60.9;40.4;38.7;61.7;51.9;-10.0;7002;
158160;60.9;40.4;39.4;61.3;52.3;-10.0;6998;
158180;61.4;41.0;38.9;60.7;51.9;-10.0;7001;
158200;61.6;41.9;38.9;61.2;51.7;-10.0;7004;
158220;61.7;42.3;39.2;60.4;52.0;-10.0;7005;
158240;62.9;43.1;39.1;61.0;51.4;-10.0;7003;
158260;60.9;42.2;39.6;61.2;51.6;-10.0;6992;
158280;61.0;43.1;38.6;61.3;52.4;-10.0;6999;
158300;60.2;43.2;39.3;60.6;52.2;-10.0;7003;
158320;59.2;43.1;39.1;59.8;52.1;-10.0;7005;
158340;58.2;43.2;39.0;60.4;51.7;-10.0;6993;
158360;57.9;42.9;38.9;59.7;52.0;-10.0;7003;
158380;57.4;43.0;38.2;59.6;51.1;-10.0;6997;
158400;57.6;43.0;38.7;60.0;51.4;-10.0;6997;
158420;58.4;43.1;38.6;60.7;51.9;-10.0;7006;
158440;58.0;43.2;39.6;60.5;51.9;-10.0;6998;
158460;58.6;42.9;39.8;61.3;52.0;-10.0;7003;
158480;58.4;43.1;38.6;63.0;51.9;-10.0;7001;
158500;57.4;43.1;39.6;62.9;51.8;-10.0;6992;
158660;59.6;42.8;39.2;67.0;52.1;-10.0;7005;
158680;59.3;43.1;38.6;66.6;52.6;-10.0;6998;
158700;59.3;44.0;39.5;67.1;52.1;-10.0;7004;
158720;59.3;43.5;39.6;68.2;51.9;-10.0;7005;
158740;58.9;42.9;39.0;68.0;52.1;-10.0;7008;
158760;59.0;42.9;38.9;68.3;51.2;-10.0;7008;
158780;59.3;43.1;39.2;68.2;51.9;-10.0;7005;
158800;58.7;43.2;39.2;68.8;51.8;-10.0;6998;
158820;58.4;43.0;38.7;68.0;51.8;-10.0;6997;
158840;58.4;43.1;38.6;68.2;51.9;-10.0;6999;
158860;58.0;43.6;38.8;68.0;52.2;-10.0;7004;
158880;58.2;43.1;39.2;68.2;51.2;-10.0;6996;
158900;57.9;42.9;38.9;68.2;52.1;-10.0;7000;
158920;57.1;44.0;40.1;67.1;51.8;-10.0;6998;
158940;57.9;42.9;39.0;66.0;52.0;-10.0;7003;
158960;58.5;43.1;39.5;65.8;51.6;-10.0;7001;
158980;58.4;43.0;38.7;66.2;52.2;-10.0;7006;
159000;57.7;42.9;39.0;66.4;51.9;-10.0;7001;
159020;57.4;43.0;38.2;66.3;51.2;-10.0;7000;
159040;57.9;42.9;39.0;66.9;51.5;-10.0;7003;
159060;57.9;42.9;38.9;66.4;52.0;-10.0;7004;
159080;58.6;43.8;38.9;66.4;52.0;-10.0;7001;
159100;58.4;43.1;38.6;66.9;51.9;-10.0;6998;
159120;58.5;43.1;38.6;66.3;51.2;-10.0;7000;
159140;57.1;43.7;38.9;66.5;52.7;-10.0;6998;
159160;57.1;43.2;39.0;66.6;52.7;-10.0;6998;
159180;57.6;43.2;39.2;67.4;52.3;-10.0;6998;
159200;58.4;43.9;38.9;67.4;52.0;-10.0;7003;
159220;57.1;44.0;39.0;67.2;52.0;-10.0;6996;
159240;57.5;43.0;38.7;66.3;51.3;-10.0;6994;
159260;58.4;43.1;38.6;67.1;52.2;-10.0;7000;
159280;57.8;42.9;39.1;67.1;52.1;-10.0;7004;
159300;58.0;42.9;39.0;66.2;52.2;-10.0;7002;
159320;57.9;42.9;38.9;64.8;51.7;-10.0;7001;
159340;58.7;43.9;39.0;63.0;52.0;-10.0;7010;
159360;58.9;42.3;39.2;62.3;51.9;-10.0;6997;
159380;57.5;43.1;39.6;62.7;52.3;-10.0;6995;
159400;58.4;42.2;38.6;61.7;51.9;-10.0;7000;
159420;58.1;43.1;39.1;62.4;52.2;-10.0;7009;
159440;57.3;41.9;39.4;62.0;51.8;-10.0;6997;
159460;58.5;42.3;38.7;62.8;51.6;-10.0;7000;
159480;57.5;42.3;39.5;63.1;51.9;-10.0;6992;
159500;58.3;42.2;38.6;63.3;51.6;-10.0;7001;
159640;58.7;41.0;38.9;61.5;51.6;-10.0;7009;
159660;58.3;40.4;38.7;59.5;52.0;-10.0;7004;
159680;57.4;39.5;39.6;58.8;51.9;-10.0;6995;
159700;57.8;43.9;39.1;58.6;51.1;-10.0;6994;
159720;57.9;42.9;38.9;58.8;52.2;-10.0;6997;
159740;57.5;43.1;38.2;58.0;52.9;-10.0;7000;
159760;57.3;43.3;39.3;58.8;52.0;-10.0;6994;
159780;58.1;42.9;38.9;57.9;51.8;-10.0;7003;
159800;58.4;43.1;38.6;57.5;51.9;-10.0;7003;
159820;57.5;43.0;39.6;56.8;51.9;-10.0;6999;
159840;58.1;43.2;39.3;58.7;52.1;-10.0;7000;
159860;57.9;42.9;38.9;59.4;52.3;-10.0;7000;
159880;57.3;43.1;39.2;59.0;51.4;-10.0;6996;
159900;57.3;43.3;39.3;58.9;52.0;-10.0;6996;
159920;58.1;42.9;39.0;57.7;51.6;-10.0;6997;
159940;57.5;44.0;39.6;57.7;52.0;-10.0;6998;
159960;57.6;43.1;39.6;56.8;51.1;-10.0;6996;
159980;57.4;43.3;39.3;56.8;51.1;-10.0;7001;
160000;57.3;43.2;39.2;56.6;52.9;-10.0;7001;
160020;58.6;43.1;39.2;57.5;51.8;-10.0;7002;
160040;57.3;43.1;39.2;56.9;51.8;-10.0;7001;
160060;58.0;42.9;38.9;57.5;51.4;-10.0;6999;
160080;58.5;43.1;39.5;58.2;51.7;-10.0;7000;
160100;57.5;43.1;38.6;56.8;51.9;-10.0;7001;
160120;57.3;43.3;39.4;56.8;51.2;-10.0;6999;
160140;57.1;44.1;40.1;56.5;52.4;-10.0;6994;
160160;57.0;42.9;39.0;56.3;51.2;-10.0;6999;
160180;58.4;43.2;39.1;56.9;51.8;-10.0;7000;
160200;57.5;43.2;39.2;56.8;51.9;-10.0;6994;
160220;57.5;43.0;39.6;55.4;52.6;-10.0;6998;
160240;57.6;43.1;38.6;54.9;50.9;-10.0;6998;
160260;58.4;43.5;39.5;54.9;51.1;-10.0;7008;
160280;57.1;43.1;40.2;55.0;51.2;-10.0;7004;
160300;57.3;43.4;41.4;55.5;51.4;-10.0;7005;
160320;58.2;43.4;41.3;55.5;52.0;-10.0;6999;
160340;57.4;43.2;42.3;55.5;51.8;-10.0;6998;
160360;57.6;43.1;41.4;54.7;51.5;-10.0;7002;
160380;58.5;43.2;42.2;55.0;52.2;-10.0;7005;
160400;58.5;43.7;41.6;55.0;51.2;-10.0;7007;
160420;57.0;43.2;41.2;56.0;51.2;-10.0;6997;
160440;57.6;43.2;41.3;55.9;51.5;-10.0;7006;
160460;57.6;43.1;41.4;56.1;51.8;-10.0;7000;
160480;58.5;43.1;41.3;56.4;52.4;-10.0;7002;
160500;57.6;43.1;41.4;56.4;51.3;-10.0;7002;
160720;58.2;42.8;38.7;58.2;51.4;-10.0;7004;
160740;57.4;43.0;38.2;57.8;51.8;-10.0;6993;
160760;57.8;44.1;39.1;57.7;52.0;-10.0;7002;
160780;57.6;43.0;38.7;57.5;51.8;-10.0;7000;
160800;57.7;44.0;38.7;57.3;52.7;-10.0;6993;
160820;57.9;43.5;38.6;57.7;52.1;-10.0;7009;
160840;57.6;43.2;38.2;57.8;52.2;-10.0;7003;
160860;57.4;43.0;38.2;58.0;52.3;-10.0;6997;
160880;57.4;43.0;38.2;57.8;51.8;-10.0;7002;
160900;58.2;44.0;39.0;57.0;52.3;-10.0;7002;
160920;57.5;43.1;38.6;55.8;52.1;-10.0;6998;
160940;57.8;43.1;38.6;55.7;52.9;-10.0;7004;
160960;56.9;44.0;39.1;55.9;52.2;-10.0;6997;
160980;57.9;41.2;39.2;55.9;52.1;-10.0;6997;
161000;58.1;37.2;38.2;56.0;52.0;-10.0;7002;
161020;60.5;29.0;38.6;55.4;51.9;-10.0;7001;
161040;61.7;22.4;37.7;55.3;52.4;-10.0;6998;
161060;60.4;23.3;38.2;54.7;51.9;-10.0;7003;
161080;58.2;26.0;38.3;55.6;52.3;-10.0;6999;
161100;57.5;27.7;38.5;55.8;51.1;-10.0;7002;
161120;56.9;27.8;37.9;55.8;51.1;-10.0;6997;
161140;57.3;27.6;38.3;55.8;51.7;-10.0;6997;
161160;56.4;27.6;38.3;55.5;52.0;-10.0;6998;
161180;54.9;27.8;37.9;56.4;52.7;-10.0;6996;
161200;54.6;27.9;38.3;56.6;51.8;-10.0;7006;
161220;53.6;26.0;38.4;56.5;52.3;-10.0;7000;
161240;52.9;25.5;38.7;56.5;52.3;-10.0;6997;
161260;51.6;25.9;38.5;56.5;52.3;-10.0;6993;
161280;51.1;26.7;38.7;55.7;51.9;-10.0;6998;
161300;49.0;26.6;37.6;56.3;51.9;-10.0;6997;
161320;47.8;28.0;38.1;56.8;52.1;-10.0;7003;
161340;46.9;27.8;39.3;56.4;51.6;-10.0;7001;
161360;46.9;28.8;38.3;55.9;51.1;-10.0;7004;
161380;46.9;28.8;38.4;56.8;52.1;-10.0;7006;
161400;46.3;28.9;37.7;55.9;52.2;-10.0;6995;
161420;45.9;28.8;38.5;55.3;51.1;-10.0;6996;
161440;45.3;29.7;38.4;55.4;51.9;-10.0;6999;
161460;44.5;30.6;38.4;55.9;51.6;-10.0;7002;
161480;43.7;31.5;38.4;54.8;52.3;-10.0;7005;
161500;42.8;32.4;38.4;55.2;52.8;-10.0;7001;
161640;46.4;38.7;38.6;56.0;52.0;-10.0;7002;
161660;51.7;40.3;39.3;55.1;51.2;-10.0;7005;
161680;55.8;41.0;38.0;55.1;51.2;-10.0;6998;
161700;57.6;41.0;38.0;55.5;51.3;-10.0;6998;
161720;57.9;41.9;38.9;55.2;51.8;-10.0;6998;
161740;58.1;41.9;38.9;55.2;51.3;-10.0;7002;
161760;58.3;42.2;38.6;55.4;51.6;-10.0;7005;
161780;57.9;42.2;38.6;55.9;52.1;-10.0;7002;
161800;57.2;42.4;38.5;55.4;52.7;-10.0;6998;
161820;57.9;41.9;38.9;55.0;51.2;-10.0;7004;
161840;57.6;41.0;38.0;56.0;51.9;-10.0;6997;
161860;56.9;40.2;39.3;56.1;51.8;-10.0;6998;
161880;57.2;39.3;39.2;55.8;52.0;-10.0;6996;
161900;57.5;39.5;37.7;56.0;51.5;-10.0;7005;
161920;57.1;39.6;38.7;56.9;51.2;-10.0;7001;
161940;57.4;38.7;38.7;58.0;50.8;-10.0;6999;
161960;56.9;38.3;39.2;57.7;51.9;-10.0;6992;
